,InvoiceNo,StockCode,name,parent_category,Quantity,InvoiceDate,price,CustomerID
21358,166614,2965,KENO NANO NIGHT SIQARET,SİQARETLƏR,5,10/04/2022 09:07,2.3,9355
21359,913225,118,PROSTOKVASHINO TOFFEE SIRIN KESMIK 23% 40 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,1,12/02/2022 19:11,1.6,9958
21360,771843,1801,LIPTON ŞAFTALI ƏTİRLİ SOYUQ ÇAY  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,09/02/2022 23:06,1.8,8893
21361,174810,1959,GILLETTE2 BİRDƏFƏLİK ÜLGÜC 2 ƏDƏD,ŞƏXSİ BAXIM,1,03/23/2023 17:42,1.55,8532
21362,657350,974,CAPPY PORTAĞAL ŞİRƏSİ  0.33 LT,ALKOQOLSUZ İÇKİLƏR,3,12/28/2022 03:25,0.85,1193
21363,271928,1620,BIOMIO HƏSSAS PALTARLAR ÜÇÜN EKOLOJİ GEL 1500ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,08/01/2022 20:22,16.59,1562
21364,949437,2736,FAIRY PLATINUM QABYUYAN MAYE LİMON 750 ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,4,12/06/2022 11:15,6.99,6908
21365,606320,1939,REFRIGERATOR SAMSUNG RT43K6000EF/WT,MƏİŞƏT TEXNİKASI,3,06/06/2022 11:56,1499.0,6569
21366,348773,3297,SARİSİNO ROSSISKIY SERVELAT 330 QR,QASTRONOMİYA,2,10/04/2022 07:11,9.89,9031
21367,137465,3609,BERG SKYLINE ENERJI İÇKİSI  0.449 LT,ALKOQOLSUZ İÇKİLƏR,1,09/11/2022 08:28,1.0,4421
21368,672706,2713,TURBO BORU ACHICI VASITE 1KQ,EV TƏMİZLİYİ VƏ AKSESUARLARI,4,07/18/2022 15:25,4.15,8944
21369,120888,2506,MAMAM BAKERY BULKA CEMLİ,UN VƏ QƏNNADI MƏHSULLARI,1,02/27/2023 15:38,0.55,2322
21370,468860,1012,MILLA SUD 0 1% 1 LT,SÜD MƏHSULLARI VƏ YUMURTALAR,3,10/30/2022 05:02,2.19,7807
21371,976791,802,BELAYA KOROVA KERE YAGI 82 5% 200QR,SÜD MƏHSULLARI VƏ YUMURTALAR,3,07/13/2022 05:57,3.69,8743
21372,544423,2351,QAYMAQ FITNES QATIQ 0 1% 870QR,SÜD MƏHSULLARI VƏ YUMURTALAR,3,01/01/2023 03:23,2.79,3215
21373,853125,2408,RUBİN KUKURUZNIYE KOLECKİ KQ,ŞİRNİYYAT,3,05/01/2022 20:17,4.99,9073
21374,109083,2307,SLADKIY MIR STEVYALI 3 QAT ŞİRİN ŞƏKƏR 350G,BAQQALİYƏ,4,01/19/2023 16:36,7.95,3173
21375,473799,3770,OVEN RAMAZAN LAVAS 440 QR,UN VƏ QƏNNADI MƏHSULLARI,2,06/27/2022 06:39,1.1,8053
21376,257367,2677,DAVIDOFF SLIMS GOLD SİQARET,SİQARETLƏR,4,03/13/2022 19:16,3.9,6782
21377,776954,1337,GOLDENR ROSE TUS 12X HECM'&'KIMPRIK QALDIRICI QARA,ŞƏXSİ BAXIM,3,12/10/2022 22:20,10.99,5539
21378,422659,1804,NATURA ANANAS ŞİRƏSİ  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",3,07/23/2022 08:26,1.89,4021
21379,417227,1337,GOLDENR ROSE TUS 12X HECM'&'KIMPRIK QALDIRICI QARA,ŞƏXSİ BAXIM,3,09/22/2022 22:29,10.99,3705
21380,542284,2436,ROSHEN CRAZY BEE KQ,ŞİRNİYYAT,4,12/23/2022 00:22,5.89,7255
21381,871766,1471,BADİKUBƏ 6 İLLİK VİSKİ 0.5 LT,SPİRTLİ İÇKİLƏR,5,07/02/2022 15:03,14.05,9771
21382,362090,3250,SAB SÜDLÜ SOSİS KQ,QASTRONOMİYA,4,11/04/2022 01:52,12.95,2877
21383,281978,1825,NATURA ALMA ŞİRƏSİ  0.2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,04/20/2022 19:31,0.45,1983
21384,296491,780,HELL NEW GENERATION ENERJI İÇKİSI  0.25 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,09/16/2022 05:04,0.9,4024
21385,856179,756,LAIMON FRESH PORTAĞAL  0.33 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,03/04/2022 07:22,1.1,1709
21386,672593,2642,KENO NANO GUM MINT KAPSUL SIQARET,SİQARETLƏR,2,03/20/2023 10:36,2.3,7136
21387,364571,1242,AHMAD ÇAY EARL GREY 250G,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,04/19/2022 18:40,8.09,5483
21388,624287,1255,BERQA BREAKFAST QARA ÇAY 100Q QUTU,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,04/18/2022 19:35,2.75,3833
21389,228973,2791,ARMURLU HAMAM DESMALI 70X140 360GR,TEKSTİL,3,04/11/2022 09:49,8.99,7548
21390,812011,1540,BIOMIO ŞÜŞƏ TƏMİZLƏYİCİ SPREY 500ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,4,12/10/2022 12:09,6.49,2678
21391,204720,231,SAB HİND TOYUĞU ƏTİNDƏN BİŞMİŞ KOLBASA KQ,QASTRONOMİYA,4,08/29/2022 23:49,20.95,5124
21392,346310,1199,MUTLU MAKARON   SPİRAL 500QR,BAQQALİYƏ,1,09/23/2022 02:16,1.49,3789
21393,931348,1772,BOSTAN HEYVA KOMPOTU 1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",3,03/24/2022 13:59,1.85,7362
21394,650276,2813,SOUNDBAR LG SL5Y,MƏİŞƏT TEXNİKASI,4,03/01/2022 19:42,499.0,5115
21395,167505,2429,UNICONF MİŞKA KOSOLAPIY ŞOKOLAD KQ,ŞİRNİYYAT,4,11/21/2022 21:30,23.59,3825
21396,108312,3505,SAMSUNG A52 4GB/128GB VIOLET,MƏİŞƏT TEXNİKASI,1,12/17/2022 09:06,719.0,9987
21397,803903,325,CHERRI 300QR,MEYVƏ VƏ TƏRƏVƏZ,2,07/12/2022 19:13,5.25,9688
21398,903920,3776,WARITEX HAMAM UCHUN SUNGER TAXTA QULPLU,ŞƏXSİ BAXIM,3,03/03/2022 07:02,3.15,7036
21399,823042,2584,GUSTO DONUT KAKAOLU 50 QR,ŞİRNİYYAT,5,10/27/2022 02:00,0.45,7878
21400,309039,298,PINAR AÇ-BİTİR HİND TOYUĞU ƏTİNDƏN SALAMİ 70 QR,QASTRONOMİYA,2,12/05/2022 13:05,1.99,4414
21401,661681,90,FRISO GOLD 2 UŞAQ QİDASI 6-12AY 400QR,KÖRPƏ VƏ UŞAQLAR,3,03/15/2022 22:07,18.75,9892
21402,433608,1311,DERMOKIL ALOE VERA SOYULAN UZ MASKASI 15 ML,ŞƏXSİ BAXIM,5,01/12/2023 19:05,2.59,1533
21403,466046,1408,RUSINKA QIRMIZI ETİKETLİ ARAQ 0.75 LT,SPİRTLİ İÇKİLƏR,1,03/04/2022 23:10,9.09,4946
21404,159957,333,CUGUNDUR KG,MEYVƏ VƏ TƏRƏVƏZ,2,03/11/2023 18:28,0.39,4183
21405,996662,911,YA ŞAFTALI NEKTARI  0.2 LT,ALKOQOLSUZ İÇKİLƏR,2,06/09/2022 13:49,0.75,6495
21406,804289,1822,NATURA PORTAĞAL ŞİRƏSİ  0.2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,03/21/2023 11:23,0.45,8126
21407,779841,1865,"NESTLE SÜDLÜ SIYIQ ÇOXDƏNLİ, BAL, ƏRİK 9 AYDAN 220 QR",KÖRPƏ VƏ UŞAQLAR,1,03/30/2023 23:45,6.15,8398
21408,289080,1135,ETİ GONG POPS QARĞIDALI 80 QR,ŞİRNİYYAT,3,03/17/2023 00:11,2.29,5257
21409,298317,425,SLADENA PEÇENYE SPORT 240 QR,ŞİRNİYYAT,3,09/16/2022 03:28,0.9,9413
21410,537484,2248,SPIDER MAN WASHING GEL 400ML,KÖRPƏ VƏ UŞAQLAR,1,12/18/2022 00:34,4.99,7541
21411,534406,2510,VALESTO BÖRƏK KARTOFLU,UN VƏ QƏNNADI MƏHSULLARI,1,08/20/2022 11:43,0.89,7325
21412,869538,1279,CAFE MIMI KÖPÜKLƏNƏN SÜNGƏR ÇƏHRAYI SEVGİ 60 GR,ŞƏXSİ BAXIM,4,12/04/2022 09:46,5.25,2570
21413,555333,1722,WIMM BILL DANN YESSENTUKI N4 MINERAL SU 1.5 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,05/13/2022 05:34,1.85,9423
21414,292956,513,M&MS YER FINDIĞI 45 QR,ŞİRNİYYAT,2,03/20/2023 11:18,1.5,2856
21415,266523,851,DANONE KESMIK ARMUD BANAN 170 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,3,10/26/2022 21:19,2.25,9762
21416,451214,1954,GILLETTE FUSION PROGLIDE ÜLGÜC,ŞƏXSİ BAXIM,3,05/21/2022 03:11,44.99,8794
21417,586597,931,LAIMON FRESH SƏRİNLƏŞDİRİCİ İÇKİ 0.25 LT,ALKOQOLSUZ İÇKİLƏR,3,09/11/2022 09:37,1.09,6190
21418,314527,2944,MILKA KÖPÜKLÜ AĞ ŞOKOLAD PLİTKASI 90 QR,ŞİRNİYYAT,3,10/15/2022 05:58,4.25,2653
21419,201923,1022,PROSTOKVASHINO SUD 3 2% 950 ML,SÜD MƏHSULLARI VƏ YUMURTALAR,4,09/30/2022 17:10,5.2,3281
21420,581147,3760,OVEN MINI XACAPURI PENDIRLI,UN VƏ QƏNNADI MƏHSULLARI,4,07/31/2022 11:25,0.81,6321
21421,358718,2152,TRIMMER PANASONIC ER-GB60K520,MƏİŞƏT TEXNİKASI,1,01/14/2023 17:11,179.0,7336
21422,183415,1240,AZERCAY PEKOE QARA ÇAY 250Q QUTU,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,09/25/2022 07:30,6.25,7374
21423,756908,1593,SMETANOVNA XAMA 20% 375 GR,SÜD MƏHSULLARI VƏ YUMURTALAR,1,02/20/2023 08:25,4.85,7545
21424,212995,1428,KHAREBA SAPERAVI GVIRABI QIRMIZI TURŞ ŞƏRAB 0.75LT,SPİRTLİ İÇKİLƏR,1,01/26/2023 19:28,19.99,2474
21425,787216,359,NARZAN ELITA MINERAL SU 0.5 LT,ALKOQOLSUZ İÇKİLƏR,4,12/09/2022 05:56,1.39,6026
21426,510295,726,MIRINDA PORTAĞAL  2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,08/18/2022 11:36,1.99,6565
21427,825513,2781,RENGLI MINDER 40X40,TEKSTİL,4,06/14/2022 05:47,3.99,2895
21428,645538,1913,REFRIGERATOR FINLUX DC 3741 W,MƏİŞƏT TEXNİKASI,1,11/02/2022 22:34,679.0,8749
21429,694707,2147,DOGRAYICI  TEFAL MB470B30,MƏİŞƏT TEXNİKASI,5,02/24/2023 14:23,119.99,9483
21430,931036,457,JIGULEVSKOE PİVƏ 0.5 LT,SPİRTLİ İÇKİLƏR,2,12/17/2022 23:13,2.29,5827
21431,580845,740,GÜLÜSTAN FEYXOA LIMONADI  2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",3,11/29/2022 05:33,1.85,3592
21432,723239,2707,MR MUSCUL SƏTH TƏMİZLƏYİCİ SİTRUS TƏRKİBLİ 500 ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,5,03/08/2023 02:38,5.99,2705
21433,913811,2095,AĞSU PREMIUM NAR ŞƏRABI 0.75 LT,SPİRTLİ İÇKİLƏR,3,08/08/2022 18:53,8.69,8557
21434,527008,549,"CHAYNIK CR 1255 W 1,7L CAMRY",MƏİŞƏT TEXNİKASI,1,05/17/2022 07:34,45.99,3630
21435,876444,2527,XUSUSI BATON N1 400 GR,UN VƏ QƏNNADI MƏHSULLARI,3,11/13/2022 13:16,0.75,8397
21436,416978,136,NEJNIY YOQURT SAFTALI 5% 100QR,SÜD MƏHSULLARI VƏ YUMURTALAR,5,07/14/2022 18:29,0.89,3324
21437,414047,3625,QUZU BUD SÜMÜKLÜ,ƏT VƏ TOYUQ,1,05/29/2022 02:34,14.99,2237
21438,941390,2387,CAREFREE BÖYÜK BEZ 36 ƏDƏD,ŞƏXSİ BAXIM,3,04/20/2022 21:57,9.35,7030
21439,862577,3568,AQUAVITA QAZSIZ SU 0.5 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,03/14/2022 20:17,0.5,9518
21440,671770,329,BROCOLI KG,MEYVƏ VƏ TƏRƏVƏZ,5,10/24/2022 06:39,5.79,1184
21441,807406,3615,PEPSI TWIST  1 LT,ALKOQOLSUZ İÇKİLƏR,3,11/06/2022 01:44,1.29,9910
21442,470085,85,BUBCHEN UŞAQ ŞAMPUNU 400 ML,KÖRPƏ VƏ UŞAQLAR,1,10/31/2022 13:39,13.45,6343
21443,588435,488,XIRDALAN PİVƏ 0.5 LT,SPİRTLİ İÇKİLƏR,5,09/24/2022 19:00,1.97,7138
21444,183593,2095,AĞSU PREMIUM NAR ŞƏRABI 0.75 LT,SPİRTLİ İÇKİLƏR,1,12/09/2022 06:09,8.69,2568
21445,558601,1133,KREKİ CUBUQ TOMATLI 45 QR,ŞİRNİYYAT,4,09/18/2022 16:29,0.45,4310
21446,825258,2983,PALL MALL BLUE SIQARET,SİQARETLƏR,4,08/20/2022 07:35,2.3,9216
21447,690606,2228,GILTEKS AG 1NEFERLIK YATAQ DESTI,TEKSTİL,4,05/25/2022 07:47,39.99,1694
21448,650781,607,CHAYNIK TEFAL MY TEA QARA,MƏİŞƏT TEXNİKASI,2,09/16/2022 11:18,209.99,4262
21449,146354,1598,MILLA QAYMAQ 26% 200 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,4,06/03/2022 18:49,2.25,5230
21450,179607,3626,QUZU QUYRUQ,ƏT VƏ TOYUQ,2,09/20/2022 06:58,15.29,5763
21451,775106,3718,RASPAK QIRMIZI ISTIOT CILI 50QR,BAQQALİYƏ,4,08/28/2022 07:20,2.59,4228
21452,237003,1849,BUVA USAQ UCUN MINERAL SU QAZSIZ 6 EDED 330ML,KÖRPƏ VƏ UŞAQLAR,5,05/02/2022 07:52,2.4,3472
21453,676914,792,NEWLAND YAG 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,2,09/17/2022 02:06,18.29,1308
21454,397281,2914,CACHET NANELİ TÜND ŞOKOLAD 57% 100 QR,ŞİRNİYYAT,4,05/26/2022 08:30,4.75,3018
21455,618970,3643,SİYƏZƏN TOYUQ AÇIQ,ƏT VƏ TOYUQ,2,03/19/2022 05:29,5.39,7142
21456,894086,1903,REFRIGERATOR FINLUX NF 319W,MƏİŞƏT TEXNİKASI,4,10/16/2022 16:35,719.0,3780
21457,221344,1087,FRİXX BARBİKU ÇİPS 70 QR,ŞİRNİYYAT,5,12/23/2022 08:56,1.15,6343
21458,653053,841,ACTIVIA NAS CIYELEK ALMA EJDAHA MEYVESI 150 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,3,01/07/2023 02:15,1.59,4203
21459,390288,3040,SOBRANIE KS SS CASTER SIGARET,SİQARETLƏR,5,07/14/2022 05:01,4.2,1673
21460,131966,3290,SARİSİNO MELKOZERNİSTY SERVELAT 330 QR,QASTRONOMİYA,3,06/01/2022 16:39,11.89,8310
21461,144871,2905,ALPEN GOLD MAXFUN KARAMELLİ MARMELADLI ŞOKOLAD 160 GR,ŞİRNİYYAT,2,02/18/2023 05:19,4.65,2485
21462,874180,2319,ZDOROVOYE MENU ÇÖRƏK DİLİMİ 12 QARĞIDALI UN 90G,BAQQALİYƏ,2,10/10/2022 00:26,1.2,8731
21463,546466,1156,CAN XIRDA LOKUM KQ,ŞİRNİYYAT,1,05/08/2022 19:12,4.89,9170
21464,443991,1797,CAPPY ÜZÜM-QIZILGÜL ŞİRƏSİ  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,03/11/2022 13:40,2.25,2103
21465,534157,2462,BIZIM TENDIR DONER LAVASI,UN VƏ QƏNNADI MƏHSULLARI,4,11/28/2022 13:55,,9678
21466,103937,3462,"LENOVO TAB M 8.0 LTE 8505 2GB/32GB GREY""",MƏİŞƏT TEXNİKASI,4,01/18/2023 07:48,199.0,2981
21467,545992,1383,PAULANER HEFE-WEISSBIER PİVƏ 0.5 LT,SPİRTLİ İÇKİLƏR,2,06/09/2022 02:36,5.9,1158
21468,987118,2850,TV SAMSUNG QE50Q60ABUXRU,MƏİŞƏT TEXNİKASI,1,06/13/2022 02:23,1599.0,9555
21469,201547,1591,LUGA XAMA 350QR,SÜD MƏHSULLARI VƏ YUMURTALAR,3,12/06/2022 00:00,3.65,5209
21470,175342,2310,KUBANSKIYE XLEBCI XRUST PAPRIKA 100G,BAQQALİYƏ,2,08/08/2022 02:48,1.25,1868
21471,855105,2162,IZGARA TEFAL QARA,MƏİŞƏT TEXNİKASI,1,06/04/2022 22:39,239.99,7543
21472,822796,3564,AQUAVITA QAZSIZ SU 1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,08/08/2022 02:37,0.8,6143
21473,911993,3583,SIRAB QAZLI SU 1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,12/27/2022 23:28,0.85,4414
21474,894924,846,MILLA MIMI YOQURT BANANLI 100 GR,SÜD MƏHSULLARI VƏ YUMURTALAR,2,01/30/2023 20:42,0.49,8293
21475,344806,3579,SARIKIZ LIMON ƏTİRLİ QAZLI SU 0.2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,08/11/2022 04:34,0.95,9060
21476,105658,3417,"PAŞABAHÇE ARMUDU STƏKAN DƏSTİ 140ML, 6 ƏDƏD (TEA&COFFEE)",EV VƏ MƏTBƏX ƏŞYALARI,2,01/02/2023 17:50,7.69,5487
21477,927114,1188,MILKA SÜDLÜ ŞOKOLAD PLİTKASI 90 QR,ŞİRNİYYAT,4,03/11/2022 08:21,3.05,6913
21478,626377,595,ELEKTRIKLI PLITE SINBO SCO-5038,MƏİŞƏT TEXNİKASI,2,09/14/2022 09:06,59.99,5889
21479,987024,450,BALTİKA N7 PİVƏ 0.45 LT,SPİRTLİ İÇKİLƏR,4,03/21/2023 05:31,2.89,6133
21480,454124,3640,MAL ƏTİNDƏN QİYMƏ,ƏT VƏ TOYUQ,1,12/28/2022 18:53,9.99,1852
21481,809287,1973,GILLETTE BLU2 PLUS BİRDƏFƏLİK ÜLGÜC 2 ƏDƏD,ŞƏXSİ BAXIM,4,12/10/2022 12:42,2.45,9171
21482,501447,3275,OVÇULAR 1-CI NÖV OXOT KOLBASA KQ,QASTRONOMİYA,1,06/11/2022 07:30,14.19,7180
21483,884503,1990,VERNISAJ MAYE SABUN 1000 ML,ŞƏXSİ BAXIM,1,07/15/2022 14:57,4.55,9823
21484,949733,524,KINDER ŞOKOLAD 100 QR,ŞİRNİYYAT,4,11/07/2022 02:13,3.69,2199
21485,891705,1755,TITIZ YAG TEMIZLEYICI YENI 500QR,EV TƏMİZLİYİ VƏ AKSESUARLARI,4,05/10/2022 14:53,4.39,7487
21486,308258,1438,QƏBƏLƏ SUFRE QIRMIZI KƏMTURŞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,3,01/18/2023 04:01,5.79,1369
21487,804543,3562,WIMM BILL DANN YESSENTUKI N4 MINERAL SU 1.5 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,06/22/2022 10:46,1.85,8923
21488,327010,1512,TEREZI TEFAL PREMISS AGCHICHEKLI PP1070,MƏİŞƏT TEXNİKASI,4,03/12/2022 01:19,39.0,7495
21489,964835,323,KAMAR HİND TOYUĞU ƏTİNDƏN TOST SALYAMİ 250 QR,QASTRONOMİYA,1,09/08/2022 01:38,12.49,7736
21490,881026,2784,GILTEKS 2LI BOZ YASTIQ UZU 50X70,TEKSTİL,3,01/14/2023 03:24,6.99,4118
21491,365434,2355,SAB CAMIS QATIGI 500 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,4,07/23/2022 07:07,2.19,2615
21492,857111,3786,NIVEA DUŞ GELİ «KOKOSLU KREM» 250ML,ŞƏXSİ BAXIM,2,03/31/2022 14:12,6.89,8228
21493,356394,3762,VALESTO BÖRƏK DANA ƏTLİ,UN VƏ QƏNNADI MƏHSULLARI,1,08/29/2022 02:14,1.09,5175
21494,310753,1251,BETA EARL GREY 1000Q QUTU,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,10/19/2022 06:48,26.49,2013
21495,795434,169,NIVEA SPRAY DEO KISI MEN ULTRA 150ML,ŞƏXSİ BAXIM,3,09/07/2022 00:37,6.75,2861
21496,464745,1002,BONDUELLE YASIL NOXUD 425ML TNK,BAQQALİYƏ,2,07/12/2022 19:54,2.45,5249
21497,697789,3229,ÇERKİZOVO DOKTOR SETKA KQ,QASTRONOMİYA,2,06/30/2022 20:54,13.99,9412
21498,266194,224,OVQAT MAL ƏTİNDƏN BİŞMİŞ KOLBASA,QASTRONOMİYA,3,03/20/2022 02:33,13.65,5178
21499,158151,3105,BAHAR MULTIMEYVƏ ŞİRƏSİ  0.2 LT,ALKOQOLSUZ İÇKİLƏR,4,10/24/2022 19:21,0.45,3268
21500,624328,1835,FUSE TEA MANQO-ANANAS ƏTİRLİ SOYUQ ÇAY  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",3,08/11/2022 19:47,1.79,1770
21501,918765,584,BLENDER SINBO SHB-3150,MƏİŞƏT TEXNİKASI,1,02/05/2023 10:49,69.99,7084
21502,129014,3299,SARİSİNO RUSSKAYA NATURAL BİŞMİŞ KOLBASA 500 QR,QASTRONOMİYA,3,10/01/2022 09:03,9.89,1860
21503,848497,3177,SENSODYNE DİŞ MƏCUNU FLÜOR 50 ML,ŞƏXSİ BAXIM,5,07/18/2022 04:52,5.99,9657
21504,166523,670,ÇIKO PÜSTE 90 QR,ŞİRNİYYAT,3,04/30/2022 18:03,6.19,4736
21505,328478,2227,DOLGULU AG ELEGANCE YASTIQ ST 50*70,TEKSTİL,1,12/14/2022 20:16,26.99,5188
21506,421261,2007,PROTEX SABUN ANTİBAKTERİAL KREMLİ 150 QR,ŞƏXSİ BAXIM,2,03/21/2023 18:43,2.45,1180
21507,103961,3765,GİLAN HOT DOQ ÇÖRƏYİ 80 QR,UN VƏ QƏNNADI MƏHSULLARI,2,06/28/2022 05:39,0.31,7778
21508,967260,575,SUD KOPUKLENDIRICI 4493 P MESKO,MƏİŞƏT TEXNİKASI,5,04/23/2022 14:06,9.99,2660
21509,795345,3391,ANNA ZARADNA STANDART PLASTİK ÇƏNGƏL 12 ƏDƏD,EV VƏ MƏTBƏX ƏŞYALARI,2,06/20/2022 13:33,1.0,7339
21510,894941,1419,PICCINI PINOT GRIGIO AĞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,4,11/28/2022 21:29,28.29,6133
21511,239514,1965,GILLETTE BLU3 BİRDƏFƏLİK ÜLGÜC 3 ƏDƏD,ŞƏXSİ BAXIM,2,09/13/2022 17:50,6.09,9210
21512,767818,2001,PROTEX SABUN ANTİBAKTERİAL KREM 4+1(5*70Q) ƏDƏD,ŞƏXSİ BAXIM,4,05/30/2022 02:38,4.55,7962
21513,159907,1216,SULTAN BASMATI DÜYÜ KİSƏ 2KQ,BAQQALİYƏ,1,06/23/2022 07:40,8.35,7139
21514,757694,3381,KELEM AG KG,MEYVƏ VƏ TƏRƏVƏZ,3,05/01/2022 14:13,0.45,9862
21515,517090,1620,BIOMIO HƏSSAS PALTARLAR ÜÇÜN EKOLOJİ GEL 1500ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,5,04/08/2022 17:24,16.59,1240
21516,939151,2434,UNICONF PTİÇYE MOLOKO QAYMAQLI VANİLLİ KQ,ŞİRNİYYAT,3,07/17/2022 03:09,15.19,3883
21517,225277,1122,FANAT SUXARI KETCUPLU 35QR,ŞİRNİYYAT,4,02/19/2023 19:35,0.25,9608
21518,311235,2893,MARS ŞOKOLAD BATONU 50 QR,ŞİRNİYYAT,2,12/18/2022 07:30,1.3,7368
21519,756929,2915,NESTLE DECORATİON ÇİYƏLƏKLİ ŞOKOLAD PLİTKASI 85 QR,ŞİRNİYYAT,4,11/23/2022 00:53,2.85,4574
21520,263519,498,DIROL 60 DƏQİQƏ TƏRAVƏT NANƏLİ 16 QR,ŞİRNİYYAT,4,03/12/2022 18:26,0.99,7778
21521,890891,3205,HACI TURQAY KÖZLƏMƏ BİŞMİŞ KOLBASA KQ,QASTRONOMİYA,2,09/26/2022 14:06,13.89,6280
21522,452174,1544,FAMILIA TOILET PAPER 4 ROLLS,EV TƏMİZLİYİ VƏ AKSESUARLARI,3,03/13/2022 05:31,2.65,1073
21523,874199,114,ABAD NAXCIVAN PENDIR 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,4,05/07/2022 11:36,10.45,4970
21524,992282,1428,KHAREBA SAPERAVI GVIRABI QIRMIZI TURŞ ŞƏRAB 0.75LT,SPİRTLİ İÇKİLƏR,4,12/04/2022 15:48,19.99,2033
21525,332407,1461,MEYSƏRİ SƏDƏF AĞ TURŞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,4,03/02/2023 21:39,22.69,8077
21526,117705,2294,ELSEVE ŞAMPUN 3 NÖV GİL NORMAL VƏ YAĞLI SAÇLAR ÜÇÜN 400ML,ŞƏXSİ BAXIM,2,09/27/2022 17:18,4.99,9789
21527,678129,3066,PREDO BABY 3 UŞAQ BEZİ MİDİ JAMBO 68 ƏDƏD,KÖRPƏ VƏ UŞAQLAR,3,12/31/2022 06:50,19.1,2323
21528,115651,2218,BOYUKLER UCUN RENGLI HAMAM XALATI M-L-XL,TEKSTİL,3,12/17/2022 13:03,26.9,9779
21529,947351,1654,ARIEL PALTAR YUMAQ ÜÇÜN TABLET DAG TƏRAVƏTİ 12 ƏDƏDLİ,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,02/07/2023 18:11,15.99,5770
21530,482668,1530,YORK DÖŞƏMƏ SİLGİSİ EHTİYYATI PEPİTA,EV TƏMİZLİYİ VƏ AKSESUARLARI,4,04/17/2022 19:57,7.89,3275
21531,360758,4,HUGGIES MEGA USAQ BEZİ OGLAN ÜÇÜN N4 66ED,KÖRPƏ VƏ UŞAQLAR,5,11/29/2022 06:44,41.79,6699
21532,515358,1474,XAN KRISTAL ARAQ 0.7 LT,SPİRTLİ İÇKİLƏR,2,09/20/2022 11:19,7.65,3868
21533,157727,673,CIKO AG TUM 120QR,ŞİRNİYYAT,5,06/03/2022 21:31,1.25,4138
21534,522685,1175,ETİ HOŞBEŞ KAKAOLU VAFLİ 142 QR,ŞİRNİYYAT,1,10/04/2022 13:47,1.45,5722
21535,934092,421,SLADENA NAŞ MOLOÇNİK PEÇENYE 300 QR,ŞİRNİYYAT,3,08/04/2022 17:24,1.59,7486
